day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
34;0.00193606;0.0129801;0.00326584;0.00193606;0;0;0;0.00193606;0.00193606;0;
35;0.00220631;0.0148619;0.00372828;0.00220631;0;0;0;0.00220631;0.00220631;0;
36;0.00251901;0.0170093;0.00426526;0.00251901;0;0;0;0.00251901;0.00251901;0;
37;0.00287984;0.019464;0.00488748;0.00287984;0;0;0;0.00287984;0.00287984;0;
38;0.00328967;0.022267;0.00559777;0.00328967;0;0;0;0.00328967;0.00328967;0;
39;0.00374919;0.0254595;0.00639898;0.00374919;0;0;0;0.00374919;0.00374919;0;
40;0.00426545;0.0290885;0.00730523;0.00426545;0;0;0;0.00426545;0.00426545;0;
41;0.00484994;0.0332112;0.00833897;0.00484994;0;0;0;0.00484994;0.00484994;0;
42;0.00551337;0.0378943;0.00952225;0.00551337;0;0;0;0.00551337;0.00551337;0;
43;0.0062619;0.0432089;0.0108705;0.0062619;0;0;0;0.0062619;0.0062619;0;
44;0.00709927;0.0492279;0.0123962;0.00709927;0;0;0;0.00709927;0.00709927;0;
45;0.00803147;0.0560287;0.0141173;0.00803147;0;0;0;0.00803147;0.00803147;0;
46;0.00906816;0.0636961;0.0160602;0.00906816;0;0;0;0.00906816;0.00906816;0;
47;0.0102199;0.0723236;0.0182557;0.0102199;0;0;0;0.0102199;0.0102199;0;
48;0.0114937;0.0820092;0.0207315;0.0114937;0;0;0;0.0114937;0.0114937;0;
49;0.0128917;0.0928508;0.0235104;0.0128917;0;0;0;0.0128917;0.0128917;0;
50;0.0144137;0.104943;0.026615;0.0144137;0;0;0;0.0144137;0.0144137;0;
51;0.0160586;0.118378;0.0300714;0.0160586;0;0;0;0.0160586;0.0160586;0;
52;0.0178241;0.133243;0.0339087;0.0178241;0;0;0;0.0178241;0.0178241;0;
53;0.0197024;0.149614;0.0381522;0.0197024;0;0;0;0.0197024;0.0197024;0;
54;0.0216776;0.167551;0.0428183;0.0216776;0;0;0;0.0216776;0.0216776;0;
55;0.0237262;0.187089;0.0479137;0.0237262;0;0;0;0.0237262;0.0237262;0;
56;0.0258183;0.20823;0.053437;0.0258183;0;0;0;0.0258183;0.0258183;0;
57;0.0279182;0.230942;0.0593778;0.0279182;0;0;0;0.0279182;0.0279182;0;
58;0.0299841;0.255153;0.0657122;0.0299841;0;0;0;0.0299841;0.0299841;0;
59;0.0319669;0.280741;0.0723962;0.0319669;0;0;0;0.0319669;0.0319669;0;
60;0.0338121;0.307535;0.0793618;0.0338121;0;0;0;0.0338121;0.0338121;0;
61;0.0354628;0.335309;0.0865172;0.0354628;0;0;0;0.0354628;0.0354628;0;
62;0.0368647;0.363791;0.0937474;0.0368647;0;0;0;0.0368647;0.0368647;0;
63;0.0379692;0.392665;0.100916;0.0379692;0;0;0;0.0379692;0.0379692;0;
64;0.0387367;0.421586;0.107864;0.0387367;0;0;0;0.0387367;0.0387367;0;
65;0.0391396;0.450185;0.114415;0.0391396;0;0;0;0.0391396;0.0391396;0;
66;0.039165;0.478096;0.120382;0.039165;0;0;0;0.039165;0.039165;0;
67;0.0388172;0.504961;0.125579;0.0388172;0;0;0;0.039165;0.039165;0;
68;0.0381172;0.530454;0.129833;0.0381172;0;0;0;0.039165;0.039165;0;
69;0.037101;0.554293;0.132996;0.037101;0;0;0;0.039165;0.039165;0;
70;0.0358161;0.576252;0.134959;0.0358161;0;0;0;0.039165;0.039165;0;
71;0.0343172;0.596163;0.135656;0.0343172;0;0;0;0.039165;0.039165;0;
72;0.0326619;0.613921;0.135076;0.0326619;0;0;0;0.039165;0.039165;0;
73;0.030907;0.62948;0.133264;0.030907;0;0;0;0.039165;0.039165;0;
74;0.0291051;0.642848;0.130314;0.0291051;0;0;0;0.039165;0.039165;0;
75;0.0273018;0.654079;0.126368;0.0273018;0;0;0;0.039165;0.039165;0;
76;0.0255346;0.663261;0.121597;0.0255346;0;0;0;0.039165;0.039165;0;
77;0.0238323;0.670512;0.116189;0.0238323;0;0;0;0.039165;0.039165;0;
78;0.0222158;0.675965;0.110337;0.0222158;0;0;0;0.039165;0.039165;0;
79;0.0206988;0.679765;0.104225;0.0206988;0;0;0;0.039165;0.039165;0;
80;0.019289;0.68206;0.0980216;0.019289;0;0;0;0.039165;0.039165;0;
81;0.0179894;0.682998;0.0918677;0.0179894;0;0;0;0.039165;0.039165;0;
82;0.0167991;0.682722;0.0858783;0.0167991;0;0;0;0.039165;0.039165;0;
83;0.0157149;0.681369;0.0801406;0.0157149;0;0;0;0.039165;0.039165;0;
84;0.0147315;0.679066;0.0747155;0.0147315;0;0;0;0.039165;0.039165;0;
85;0.0138429;0.675932;0.0696417;0.0138429;0;0;0;0.039165;0.039165;0;
86;0.0130422;0.672076;0.0649393;0.0130422;0;0;0;0.039165;0.039165;0;
87;0.0123228;0.667597;0.0606134;0.0123228;0;0;0;0.039165;0.039165;0;
88;0.0116777;0.662585;0.0566584;0.0116777;0;0;0;0.039165;0.039165;0;
89;0.0111006;0.657121;0.0530604;0.0111006;0;0;0;0.039165;0.039165;0;
90;0.0105853;0.651278;0.049801;0.0105853;0;0;0;0.039165;0.039165;0;
91;0.0101262;0.645122;0.0468583;0.0101262;0;0;0;0.039165;0.039165;0;
92;0.00971816;0.638712;0.0442094;0.00971816;0;0;0;0.039165;0.039165;0;
93;0.00935652;0.632101;0.0418309;0.00935652;0;0;0;0.039165;0.039165;0;
94;0.00903708;0.625336;0.0396999;0.00903708;0;0;0;0.039165;0.039165;0;
95;0.00875607;0.618458;0.0377949;0.00875607;0;0;0;0.039165;0.039165;0;
96;0.00851016;0.611507;0.0360956;0.00851016;0;0;0;0.039165;0.039165;0;
97;0.00829636;0.604516;0.0345832;0.00829636;0;0;0;0.039165;0.039165;0;
98;0.00811204;0.597515;0.0332409;0.00811204;0;0;0;0.039165;0.039165;0;
99;0.00795489;0.590532;0.032053;0.00795489;0;0;0;0.039165;0.039165;0;
100;0.00782285;0.583591;0.0310059;0.00782285;0;0;0;0.039165;0.039165;0;
101;0.00771412;0.576716;0.030087;0.00771412;0;0;0;0.039165;0.039165;0;
102;0.00762713;0.569925;0.0292855;0.00762713;0;0;0;0.039165;0.039165;0;
103;0.0075605;0.563237;0.0285914;0.0075605;0;0;0;0.039165;0.039165;0;
104;0.00751302;0.556669;0.0279962;0.00751302;0;0;0;0.039165;0.039165;0;
105;0.00748364;0.550236;0.0274922;0.00748364;0;0;0;0.039165;0.039165;0;
106;0.00747143;0.543952;0.0270727;0.00747143;0;0;0;0.039165;0.039165;0;
107;0.00747561;0.537829;0.0267319;0.00747561;0;0;0;0.039165;0.039165;0;
108;0.00749548;0.531878;0.0264645;0.00749548;0;0;0;0.039165;0.039165;0;
109;0.00753043;0.526112;0.026266;0.00753043;0;0;0;0.039165;0.039165;0;
110;0.00757994;0.520539;0.0261325;0.00757994;0;0;0;0.039165;0.039165;0;
111;0.00764354;0.515169;0.0260605;0.00764354;0;0;0;0.039165;0.039165;0;
112;0.00772084;0.510011;0.026047;0.00772084;0;0;0;0.039165;0.039165;0;
113;0.00781148;0.505072;0.0260895;0.00781148;0;0;0;0.039165;0.039165;0;
114;0.00791513;0.50036;0.0261856;0.00791513;0;0;0;0.039165;0.039165;0;
115;0.00803151;0.495883;0.0263333;0.00803151;0;0;0;0.039165;0.039165;0;
116;0.00816032;0.491646;0.026531;0.00816032;0;0;0;0.039165;0.039165;0;
117;0.00830131;0.487656;0.0267772;0.00830131;0;0;0;0.039165;0.039165;0;
118;0.00845421;0.483919;0.0270704;0.00845421;0;0;0;0.039165;0.039165;0;
119;0.00861875;0.48044;0.0274095;0.00861875;0;0;0;0.039165;0.039165;0;
120;0.00879463;0.477223;0.0277934;0.00879463;0;0;0;0.039165;0.039165;0;
121;0.00898156;0.474274;0.0282211;0.00898156;0;0;0;0.039165;0.039165;0;
122;0.00917918;0.471597;0.0286916;0.00917918;0;0;0;0.039165;0.039165;0;
123;0.00938712;0.469194;0.029204;0.00938712;0;0;0;0.039165;0.039165;0;
124;0.00960496;0.467069;0.0297574;0.00960496;0;0;0;0.039165;0.039165;0;
125;0.00983222;0.465224;0.0303507;0.00983222;0;0;0;0.039165;0.039165;0;
126;0.0100684;0.463662;0.0309829;0.0100684;0;0;0;0.039165;0.039165;0;
127;0.0103128;0.462383;0.0316528;0.0103128;0;0;0;0.039165;0.039165;0;
128;0.0105648;0.461389;0.0323593;0.0105648;0;0;0;0.039165;0.039165;0;
129;0.0108237;0.460678;0.0331007;0.0108237;0;0;0;0.039165;0.039165;0;
130;0.0110886;0.460249;0.0338757;0.0110886;0;0;0;0.039165;0.039165;0;
131;0.0113586;0.460102;0.0346823;0.0113586;0;0;0;0.039165;0.039165;0;
132;0.0116328;0.460232;0.0355186;0.0116328;0;0;0;0.039165;0.039165;0;
133;0.01191;0.460636;0.0363824;0.01191;0;0;0;0.039165;0.039165;0;
134;0.0121892;0.461309;0.0372711;0.0121892;0;0;0;0.039165;0.039165;0;
135;0.012469;0.462246;0.038182;0.012469;0;0;0;0.039165;0.039165;0;
136;0.0127481;0.463438;0.0391121;0.0127481;0;0;0;0.039165;0.039165;0;
137;0.0130253;0.464877;0.0400581;0.0130253;0;0;0;0.039165;0.039165;0;
138;0.0132991;0.466554;0.0410163;0.0132991;0;0;0;0.039165;0.039165;0;
139;0.0135681;0.468458;0.0419829;0.0135681;0;0;0;0.039165;0.039165;0;
140;0.0138308;0.470578;0.0429537;0.0138308;0;0;0;0.039165;0.039165;0;
141;0.0140856;0.472899;0.0439244;0.0140856;0;0;0;0.039165;0.039165;0;
142;0.0143312;0.475408;0.0448903;0.0143312;0;0;0;0.039165;0.039165;0;
143;0.0145661;0.478089;0.0458466;0.0145661;0;0;0;0.039165;0.039165;0;
144;0.014789;0.480925;0.0467883;0.014789;0;0;0;0.039165;0.039165;0;
145;0.0149984;0.483901;0.0477104;0.0149984;0;0;0;0.039165;0.039165;0;
146;0.0151932;0.486996;0.0486079;0.0151932;0;0;0;0.039165;0.039165;0;
147;0.0153722;0.490194;0.0494755;0.0153722;0;0;0;0.039165;0.039165;0;
148;0.0155345;0.493473;0.0503083;0.0155345;0;0;0;0.039165;0.039165;0;
149;0.0156792;0.496816;0.0511014;0.0156792;0;0;0;0.039165;0.039165;0;
150;0.0158057;0.500201;0.0518501;0.0158057;0;0;0;0.039165;0.039165;0;
151;0.0159133;0.503609;0.05255;0.0159133;0;0;0;0.039165;0.039165;0;
152;0.0160019;0.507021;0.0531972;0.0160019;0;0;0;0.039165;0.039165;0;
153;0.0160711;0.510416;0.0537879;0.0160711;0;0;0;0.039165;0.039165;0;
154;0.0161211;0.513777;0.0543191;0.0161211;0;0;0;0.039165;0.039165;0;
155;0.0161521;0.517085;0.054788;0.0161521;0;0;0;0.039165;0.039165;0;
156;0.0161644;0.520322;0.0551927;0.0161644;0;0;0;0.039165;0.039165;0;
157;0.0161586;0.523473;0.0555317;0.0161586;0;0;0;0.039165;0.039165;0;
158;0.0161354;0.526521;0.0558042;0.0161354;0;0;0;0.039165;0.039165;0;
159;0.0160956;0.529454;0.0560099;0.0160956;0;0;0;0.039165;0.039165;0;
160;0.0160402;0.532258;0.0561493;0.0160402;0;0;0;0.039165;0.039165;0;
161;0.0159703;0.534922;0.0562234;0.0159703;0;0;0;0.039165;0.039165;0;
162;0.015887;0.537435;0.0562338;0.015887;0;0;0;0.039165;0.039165;0;
163;0.0157915;0.539791;0.0561827;0.0157915;0;0;0;0.039165;0.039165;0;
164;0.015685;0.541981;0.0560728;0.015685;0;0;0;0.039165;0.039165;0;
165;0.0155689;0.544001;0.0559072;0.0155689;0;0;0;0.039165;0.039165;0;
166;0.0154445;0.545845;0.0556894;0.0154445;0;0;0;0.039165;0.039165;0;
167;0.0153129;0.547512;0.0554232;0.0153129;0;0;0;0.039165;0.039165;0;
168;0.0151756;0.549;0.0551127;0.0151756;0;0;0;0.039165;0.039165;0;
169;0.0150336;0.550308;0.0547622;0.0150336;0;0;0;0.039165;0.039165;0;
170;0.0148883;0.551439;0.054376;0.0148883;0;0;0;0.039165;0.039165;0;
171;0.0147406;0.552394;0.0539586;0.0147406;0;0;0;0.039165;0.039165;0;
172;0.0145917;0.553175;0.0535144;0.0145917;0;0;0;0.039165;0.039165;0;
173;0.0144425;0.553788;0.0530479;0.0144425;0;0;0;0.039165;0.039165;0;
174;0.0142939;0.554238;0.0525633;0.0142939;0;0;0;0.039165;0.039165;0;
175;0.0141469;0.554529;0.0520647;0.0141469;0;0;0;0.039165;0.039165;0;
176;0.0140021;0.554667;0.0515563;0.0140021;0;0;0;0.039165;0.039165;0;
177;0.0138602;0.554661;0.0510416;0.0138602;0;0;0;0.039165;0.039165;0;
178;0.013722;0.554516;0.0505243;0.013722;0;0;0;0.039165;0.039165;0;
179;0.0135878;0.554241;0.0500076;0.0135878;0;0;0;0.039165;0.039165;0;
180;0.0134582;0.553844;0.0494946;0.0134582;0;0;0;0.039165;0.039165;0;
181;0.0133337;0.553331;0.0489881;0.0133337;0;0;0;0.039165;0.039165;0;
182;0.0132145;0.552712;0.0484906;0.0132145;0;0;0;0.039165;0.039165;0;
183;0.0131009;0.551995;0.0480044;0.0131009;0;0;0;0.039165;0.039165;0;
184;0.0129933;0.551189;0.0475316;0.0129933;0;0;0;0.039165;0.039165;0;
185;0.0128917;0.550301;0.0470738;0.0128917;0;0;0;0.039165;0.039165;0;
186;0.0127964;0.54934;0.0466326;0.0127964;0;0;0;0.039165;0.039165;0;
187;0.0127075;0.548314;0.0462094;0.0127075;0;0;0;0.039165;0.039165;0;
188;0.0126249;0.547231;0.0458053;0.0126249;0;0;0;0.039165;0.039165;0;
189;0.0125488;0.546099;0.0454213;0.0125488;0;0;0;0.039165;0.039165;0;
190;0.0124792;0.544926;0.0450581;0.0124792;0;0;0;0.039165;0.039165;0;
191;0.0124161;0.543719;0.0447164;0.0124161;0;0;0;0.039165;0.039165;0;
192;0.0123593;0.542485;0.0443965;0.0123593;0;0;0;0.039165;0.039165;0;
193;0.0123089;0.541232;0.0440987;0.0123089;0;0;0;0.039165;0.039165;0;
194;0.0122648;0.539966;0.0438234;0.0122648;0;0;0;0.039165;0.039165;0;
195;0.0122267;0.538693;0.0435705;0.0122267;0;0;0;0.039165;0.039165;0;
196;0.0121947;0.537421;0.0433401;0.0121947;0;0;0;0.039165;0.039165;0;
197;0.0121686;0.536154;0.043132;0.0121686;0;0;0;0.039165;0.039165;0;
198;0.0121482;0.534898;0.042946;0.0121482;0;0;0;0.039165;0.039165;0;
199;0.0121334;0.533659;0.0427819;0.0121334;0;0;0;0.039165;0.039165;0;
200;0.012124;0.532442;0.0426393;0.012124;0;0;0;0.039165;0.039165;0;
201;0.0121198;0.53125;0.0425178;0.0121198;0;0;0;0.039165;0.039165;0;
202;0.0121206;0.53009;0.042417;0.0121206;0;0;0;0.039165;0.039165;0;
203;0.0121263;0.528964;0.0423364;0.0121263;0;0;0;0.039165;0.039165;0;
204;0.0121365;0.527876;0.0422755;0.0121365;0;0;0;0.039165;0.039165;0;
205;0.0121512;0.526831;0.0422336;0.0121512;0;0;0;0.039165;0.039165;0;
206;0.01217;0.52583;0.0422101;0.01217;0;0;0;0.039165;0.039165;0;
207;0.0121928;0.524877;0.0422045;0.0121928;0;0;0;0.039165;0.039165;0;
208;0.0122194;0.523974;0.0422159;0.0122194;0;0;0;0.039165;0.039165;0;
209;0.0122494;0.523124;0.0422437;0.0122494;0;0;0;0.039165;0.039165;0;
210;0.0122826;0.522329;0.0422872;0.0122826;0;0;0;0.039165;0.039165;0;
211;0.0123188;0.521589;0.0423456;0.0123188;0;0;0;0.039165;0.039165;0;
212;0.0123578;0.520907;0.0424182;0.0123578;0;0;0;0.039165;0.039165;0;
213;0.0123993;0.520284;0.042504;0.0123993;0;0;0;0.039165;0.039165;0;
214;0.0124429;0.51972;0.0426024;0.0124429;0;0;0;0.039165;0.039165;0;
215;0.0124886;0.519215;0.0427124;0.0124886;0;0;0;0.039165;0.039165;0;
216;0.012536;0.518771;0.0428332;0.012536;0;0;0;0.039165;0.039165;0;
217;0.0125848;0.518387;0.042964;0.0125848;0;0;0;0.039165;0.039165;0;
218;0.0126349;0.518062;0.0431038;0.0126349;0;0;0;0.039165;0.039165;0;
219;0.0126858;0.517796;0.0432518;0.0126858;0;0;0;0.039165;0.039165;0;
220;0.0127375;0.517589;0.0434071;0.0127375;0;0;0;0.039165;0.039165;0;
221;0.0127896;0.517439;0.0435688;0.0127896;0;0;0;0.039165;0.039165;0;
222;0.0128419;0.517344;0.043736;0.0128419;0;0;0;0.039165;0.039165;0;
223;0.0128941;0.517305;0.0439078;0.0128941;0;0;0;0.039165;0.039165;0;
224;0.0129459;0.517318;0.0440833;0.0129459;0;0;0;0.039165;0.039165;0;
225;0.0129973;0.517383;0.0442616;0.0129973;0;0;0;0.039165;0.039165;0;
226;0.0130479;0.517496;0.0444418;0.0130479;0;0;0;0.039165;0.039165;0;
227;0.0130975;0.517656;0.044623;0.0130975;0;0;0;0.039165;0.039165;0;
228;0.0131459;0.517861;0.0448045;0.0131459;0;0;0;0.039165;0.039165;0;
229;0.013193;0.518107;0.0449852;0.013193;0;0;0;0.039165;0.039165;0;
230;0.0132385;0.518393;0.0451645;0.0132385;0;0;0;0.039165;0.039165;0;
231;0.0132822;0.518715;0.0453415;0.0132822;0;0;0;0.039165;0.039165;0;
232;0.013324;0.519071;0.0455155;0.013324;0;0;0;0.039165;0.039165;0;
233;0.0133638;0.519458;0.0456856;0.0133638;0;0;0;0.039165;0.039165;0;
234;0.0134014;0.519873;0.0458514;0.0134014;0;0;0;0.039165;0.039165;0;
235;0.0134367;0.520313;0.0460119;0.0134367;0;0;0;0.039165;0.039165;0;
236;0.0134696;0.520775;0.0461667;0.0134696;0;0;0;0.039165;0.039165;0;
237;0.0135;0.521255;0.0463152;0.0135;0;0;0;0.039165;0.039165;0;
238;0.0135278;0.521752;0.0464568;0.0135278;0;0;0;0.039165;0.039165;0;
239;0.013553;0.522261;0.046591;0.013553;0;0;0;0.039165;0.039165;0;
240;0.0135756;0.52278;0.0467174;0.0135756;0;0;0;0.039165;0.039165;0;
241;0.0135954;0.523306;0.0468357;0.0135954;0;0;0;0.039165;0.039165;0;
242;0.0136126;0.523836;0.0469454;0.0136126;0;0;0;0.039165;0.039165;0;
243;0.0136271;0.524367;0.0470464;0.0136271;0;0;0;0.039165;0.039165;0;
244;0.013639;0.524897;0.0471384;0.013639;0;0;0;0.039165;0.039165;0;
245;0.0136482;0.525423;0.0472212;0.0136482;0;0;0;0.039165;0.039165;0;
246;0.0136548;0.525942;0.0472947;0.0136548;0;0;0;0.039165;0.039165;0;
247;0.0136589;0.526452;0.0473589;0.0136589;0;0;0;0.039165;0.039165;0;
248;0.0136605;0.526952;0.0474138;0.0136605;0;0;0;0.039165;0.039165;0;
249;0.0136598;0.527438;0.0474593;0.0136598;0;0;0;0.039165;0.039165;0;
250;0.0136568;0.527908;0.0474957;0.0136568;0;0;0;0.039165;0.039165;0;
251;0.0136516;0.528362;0.0475231;0.0136516;0;0;0;0.039165;0.039165;0;
252;0.0136444;0.528798;0.0475416;0.0136444;0;0;0;0.039165;0.039165;0;
253;0.0136353;0.529213;0.0475514;0.0136353;0;0;0;0.039165;0.039165;0;
254;0.0136243;0.529607;0.0475529;0.0136243;0;0;0;0.039165;0.039165;0;
255;0.0136116;0.529978;0.0475464;0.0136116;0;0;0;0.039165;0.039165;0;
256;0.0135974;0.530326;0.0475322;0.0135974;0;0;0;0.039165;0.039165;0;
257;0.0135818;0.53065;0.0475106;0.0135818;0;0;0;0.039165;0.039165;0;
258;0.0135649;0.530949;0.0474821;0.0135649;0;0;0;0.039165;0.039165;0;
259;0.0135468;0.531222;0.0474471;0.0135468;0;0;0;0.039165;0.039165;0;
260;0.0135278;0.531469;0.047406;0.0135278;0;0;0;0.039165;0.039165;0;
261;0.0135079;0.53169;0.0473593;0.0135079;0;0;0;0.039165;0.039165;0;
262;0.0134873;0.531885;0.0473074;0.0134873;0;0;0;0.039165;0.039165;0;
263;0.013466;0.532054;0.0472509;0.013466;0;0;0;0.039165;0.039165;0;
264;0.0134444;0.532197;0.0471901;0.0134444;0;0;0;0.039165;0.039165;0;
265;0.0134224;0.532315;0.0471257;0.0134224;0;0;0;0.039165;0.039165;0;
266;0.0134002;0.532407;0.047058;0.0134002;0;0;0;0.039165;0.039165;0;
267;0.0133779;0.532475;0.0469876;0.0133779;0;0;0;0.039165;0.039165;0;
268;0.0133556;0.532518;0.0469149;0.0133556;0;0;0;0.039165;0.039165;0;
269;0.0133335;0.532539;0.0468405;0.0133335;0;0;0;0.039165;0.039165;0;
270;0.0133117;0.532537;0.0467646;0.0133117;0;0;0;0.039165;0.039165;0;
271;0.0132901;0.532514;0.0466878;0.0132901;0;0;0;0.039165;0.039165;0;
272;0.0132691;0.53247;0.0466106;0.0132691;0;0;0;0.039165;0.039165;0;
273;0.0132485;0.532407;0.0465333;0.0132485;0;0;0;0.039165;0.039165;0;
274;0.0132286;0.532325;0.0464563;0.0132286;0;0;0;0.039165;0.039165;0;
275;0.0132093;0.532226;0.0463799;0.0132093;0;0;0;0.039165;0.039165;0;
276;0.0131908;0.532112;0.0463046;0.0131908;0;0;0;0.039165;0.039165;0;
277;0.0131731;0.531982;0.0462307;0.0131731;0;0;0;0.039165;0.039165;0;
278;0.0131562;0.531838;0.0461585;0.0131562;0;0;0;0.039165;0.039165;0;
279;0.0131403;0.531683;0.0460882;0.0131403;0;0;0;0.039165;0.039165;0;
280;0.0131253;0.531516;0.0460201;0.0131253;0;0;0;0.039165;0.039165;0;
281;0.0131112;0.531339;0.0459546;0.0131112;0;0;0;0.039165;0.039165;0;
282;0.0130982;0.531154;0.0458917;0.0130982;0;0;0;0.039165;0.039165;0;
283;0.0130862;0.530961;0.0458317;0.0130862;0;0;0;0.039165;0.039165;0;
284;0.0130752;0.530763;0.0457747;0.0130752;0;0;0;0.039165;0.039165;0;
285;0.0130653;0.530559;0.045721;0.0130653;0;0;0;0.039165;0.039165;0;
286;0.0130565;0.530351;0.0456706;0.0130565;0;0;0;0.039165;0.039165;0;
287;0.0130487;0.530141;0.0456236;0.0130487;0;0;0;0.039165;0.039165;0;
288;0.013042;0.52993;0.0455802;0.013042;0;0;0;0.039165;0.039165;0;
289;0.0130363;0.529718;0.0455404;0.0130363;0;0;0;0.039165;0.039165;0;
290;0.0130317;0.529507;0.0455042;0.0130317;0;0;0;0.039165;0.039165;0;
291;0.013028;0.529297;0.0454717;0.013028;0;0;0;0.039165;0.039165;0;
292;0.0130254;0.52909;0.0454429;0.0130254;0;0;0;0.039165;0.039165;0;
293;0.0130237;0.528886;0.0454177;0.0130237;0;0;0;0.039165;0.039165;0;
294;0.0130229;0.528687;0.0453962;0.0130229;0;0;0;0.039165;0.039165;0;
295;0.0130231;0.528493;0.0453783;0.0130231;0;0;0;0.039165;0.039165;0;
296;0.0130241;0.528305;0.045364;0.0130241;0;0;0;0.039165;0.039165;0;
297;0.0130259;0.528123;0.0453531;0.0130259;0;0;0;0.039165;0.039165;0;
298;0.0130286;0.527948;0.0453456;0.0130286;0;0;0;0.039165;0.039165;0;
299;0.0130319;0.527782;0.0453414;0.0130319;0;0;0;0.039165;0.039165;0;
300;0.013036;0.527623;0.0453404;0.013036;0;0;0;0.039165;0.039165;0;
301;0.0130408;0.527473;0.0453424;0.0130408;0;0;0;0.039165;0.039165;0;
302;0.0130461;0.527333;0.0453474;0.0130461;0;0;0;0.039165;0.039165;0;
303;0.013052;0.527201;0.0453553;0.013052;0;0;0;0.039165;0.039165;0;
304;0.0130584;0.52708;0.0453657;0.0130584;0;0;0;0.039165;0.039165;0;
305;0.0130653;0.526968;0.0453787;0.0130653;0;0;0;0.039165;0.039165;0;
306;0.0130726;0.526866;0.0453941;0.0130726;0;0;0;0.039165;0.039165;0;
307;0.0130802;0.526775;0.0454116;0.0130802;0;0;0;0.039165;0.039165;0;
308;0.0130882;0.526694;0.0454311;0.0130882;0;0;0;0.039165;0.039165;0;
309;0.0130964;0.526623;0.0454526;0.0130964;0;0;0;0.039165;0.039165;0;
310;0.0131049;0.526562;0.0454757;0.0131049;0;0;0;0.039165;0.039165;0;
311;0.0131134;0.526512;0.0455003;0.0131134;0;0;0;0.039165;0.039165;0;
312;0.0131222;0.526471;0.0455262;0.0131222;0;0;0;0.039165;0.039165;0;
